SYN-SAMPLE-107;SYN-SAMPLE-361;SYN-SAMPLE-44;SYN-SAMPLE-183;SYN-SAMPLE-142;SYN-SAMPLE-315;SYN-SAMPLE-108;SYN-SAMPLE-309;SYN-SAMPLE-510;SYN-SAMPLE-29;SYN-SAMPLE-461;SYN-SAMPLE-26;SYN-SAMPLE-48;SYN-SAMPLE-226;SYN-SAMPLE-176;SYN-SAMPLE-354;SYN-SAMPLE-100;SYN-SAMPLE-469;SYN-SAMPLE-357;SYN-SAMPLE-289;SYN-SAMPLE-339;SYN-SAMPLE-101;SYN-SAMPLE-299;SYN-SAMPLE-110;SYN-SAMPLE-265;SYN-SAMPLE-333;SYN-SAMPLE-154;SYN-SAMPLE-181;SYN-SAMPLE-353;SYN-SAMPLE-204;SYN-SAMPLE-475;SYN-SAMPLE-483;SYN-SAMPLE-222;SYN-SAMPLE-180;SYN-SAMPLE-55;SYN-SAMPLE-79;SYN-SAMPLE-465;SYN-SAMPLE-91;SYN-SAMPLE-32;SYN-SAMPLE-489;SYN-SAMPLE-284;SYN-SAMPLE-483;SYN-SAMPLE-304;SYN-SAMPLE-152;SYN-SAMPLE-274;SYN-SAMPLE-52;SYN-SAMPLE-114;SYN-SAMPLE-267;SYN-SAMPLE-60;SYN-SAMPLE-274;SYN-SAMPLE-381;SYN-SAMPLE-220;SYN-SAMPLE-227;SYN-SAMPLE-452;SYN-SAMPLE-55;SYN-SAMPLE-185;SYN-SAMPLE-149;SYN-SAMPLE-75;SYN-SAMPLE-178;TCGA-55-6979-11A;TCGA-91-6831-11A;TCGA-44-6777-11A;TCGA-44-3396-11A;TCGA-49-6742-11A;TCGA-50-5931-11A;TCGA-44-6147-11A;TCGA-55-6969-11A;TCGA-49-6761-11A;TCGA-44-5645-11A;TCGA-91-6836-11A;TCGA-44-3398-11B;TCGA-55-6984-11A;TCGA-49-4490-11A;TCGA-49-6745-11A;TCGA-55-6971-11A;TCGA-44-2655-11A;TCGA-44-2665-11A;TCGA-73-4676-11A;TCGA-38-4625-11A;TCGA-55-6986-11A;TCGA-55-6983-11A;TCGA-49-4512-11A;TCGA-44-2661-11A;TCGA-38-4627-11A;TCGA-49-6743-11A;TCGA-44-6776-11A;TCGA-50-5936-11A;TCGA-91-6828-11A;TCGA-44-6146-11A;TCGA-44-6144-11A;TCGA-50-5930-11A;TCGA-50-5932-11A;TCGA-38-4626-11A;TCGA-50-5935-11A;TCGA-38-4632-11A;TCGA-91-6847-11A;TCGA-55-6975-11A;TCGA-50-5933-11A;TCGA-44-6778-11A;TCGA-91-6835-11A;TCGA-44-2657-11A;TCGA-50-5939-11A;TCGA-49-6744-11A;TCGA-55-6968-11A;TCGA-55-6985-11A;TCGA-50-6595-11A;TCGA-55-6982-11A;TCGA-44-6148-11A;TCGA-44-2662-11A;TCGA-91-6829-11A;TCGA-55-6981-11A;TCGA-55-6978-11A;TCGA-44-2668-11A;TCGA-55-6972-11A;TCGA-55-6980-11A;TCGA-55-6970-11A;TCGA-44-6145-11A;TCGA-91-6849-11A
9.737781524658203;10.704191207885742;9.60817527770996;9.674458503723145;9.716057777404783;10.206520080566406;9.639092445373535;11.525897979736328;11.697906494140623;11.707934379577637;11.681296348571776;11.708197593688965;10.909820556640623;9.617621421813965;11.707246780395508;11.653682708740234;10.984981536865234;11.638930320739746;11.70729637145996;11.678292274475098;11.700770378112791;11.117128372192385;11.705151557922363;9.616487503051758;11.011032104492188;9.631160736083984;9.609996795654297;9.603119850158691;11.70816135406494;9.622965812683104;11.70638942718506;9.605419158935549;11.70786190032959;10.658652305603027;10.418149948120115;10.809215545654297;11.354976654052734;11.64223861694336;11.626176834106444;9.603837013244627;11.689720153808594;9.605419158935549;10.13000202178955;9.952834129333496;11.706581115722656;9.623041152954102;11.687667846679688;9.646814346313477;11.585563659667969;11.706581115722656;11.408167839050291;11.700499534606934;11.70754337310791;9.870579719543455;10.418149948120115;11.705215454101562;10.149328231811523;9.726693153381348;11.55298900604248;9.581200581924955;9.116343961237469;10.266786540694902;11.312882955284357;10.492854620174748;10.217957697864112;9.958552715431011;10.030667136246942;10.187352073200495;11.034798962577268;9.853309555403674;11.24852060493843;11.519636252843211;11.009128789539256;11.29748950116098;9.987264012072538;11.75112558336727;11.552188759557149;10.352043425795433;11.714245517666123;11.609640474436812;9.61654884377899;10.839203788096944;11.118941072723509;11.61056350392504;10.337621901992508;9.80896417491926;10.00842862207058;10.232420927176076;9.884170519108435;10.527477006060396;9.915879378835774;9.689997971419446;11.4812949046311;10.14210705730255;10.125413470483316;10.303780748177102;9.873444112515376;9.828136484194108;10.1006623390052;10.31628153174622;10.85642552862553;9.918863237274596;9.705632387361415;10.34207466799914;10.63662462054365;11.12670447284319;9.73809225962049;10.746514321138465;11.244958393151132;10.205793249397155;9.700439718141093;10.224001674198105;11.01262453886506;9.951284714966972;9.936637939002573;9.344295907915816;10.072802534544207;10.048486873992337
6.745475769042969;9.231409072875977;8.164017677307129;6.979751586914063;8.758563995361328;6.818138599395752;6.7926554679870605;8.993016242980957;8.510273933410645;8.108019828796387;6.742073059082031;9.30256175994873;7.568482398986816;6.737730503082275;8.546830177307129;9.31235122680664;9.02004337310791;6.84054708480835;9.116838455200195;7.04052734375;6.762763023376465;8.54038143157959;9.24398708343506;8.356412887573242;9.03414535522461;6.811956405639648;6.73775577545166;6.738241672515869;9.311861991882324;8.557684898376465;9.312407493591309;8.874335289001465;9.311790466308594;9.180179595947266;8.639312744140625;8.939226150512695;6.738269329071045;7.539144992828369;9.305438995361328;6.739525318145752;6.95903205871582;8.874335289001465;9.292265892028809;8.857833862304688;8.989110946655273;6.745830059051514;6.738871097564697;6.737704753875732;9.312376976013184;8.989110946655273;6.738102912902832;8.892993927001953;6.877388000488281;6.73834228515625;8.639312744140625;8.42300033569336;8.734923362731934;9.31187629699707;8.865572929382324;4.954196310386875;3.169925001442312;5.954196310386875;6.569855608330948;6.20945336562895;4.087462841250339;6.918863237274595;6.189824558880018;5.285402218862249;6.3750394313469245;4.169925001442312;7.076815597050831;5.285402218862249;4.643856189774724;5.087462841250339;5.129283016944966;6.754887502163468;5.643856189774724;5.584962500721156;4.857980995127572;6.475733430966398;5.247927513443585;4.0;6.285402218862249;5.614709844115208;4.087462841250339;4.087462841250339;5.459431618637297;5.087462841250339;5.087462841250339;5.977279923499917;4.807354922057604;5.044394119358453;6.189824558880018;5.044394119358453;6.0;4.0;5.357552004618084;4.584962500721156;5.672425341971495;5.129283016944966;8.618385502258606;4.754887502163468;4.857980995127572;5.491853096329675;6.22881869049588;6.285402218862249;5.700439718141092;5.643856189774724;5.614709844115208;6.727920454563199;4.643856189774724;5.087462841250339;8.055282435501189;5.584962500721156;4.643856189774724;5.700439718141092;5.169925001442312;4.700439718141092
8.087419509887695;7.44389533996582;7.450484275817871;7.552402019500732;10.140995979309082;7.457318305969238;10.073053359985352;10.166068077087402;7.620142936706543;10.166160583496094;9.90732192993164;8.149367332458496;7.584476470947266;8.437660217285156;10.166501998901367;7.410114765167236;7.420876979827881;10.129837989807127;10.139140129089355;10.171672821044922;9.685954093933104;7.443910598754883;10.158921241760254;7.412524223327637;10.172091484069824;9.566802978515623;10.131397247314451;9.983254432678224;10.171608924865724;10.171014785766602;8.339095115661621;7.436410903930664;7.504300117492676;7.410386562347412;10.153993606567385;7.410500049591064;10.034494400024414;7.458902359008789;10.162205696105955;9.703142166137695;8.077239036560059;7.436410903930664;7.58568811416626;9.81340503692627;7.751084804534912;7.632971286773682;10.171178817749023;9.81566047668457;7.410561561584473;7.751084804534912;10.172255516052246;7.733883857727051;10.172163009643556;10.164796829223633;10.153993606567385;7.95019006729126;9.122756004333496;9.835458755493164;7.415267467498779;8.76487159073609;9.702172685365548;9.988684686772164;11.345959596404112;8.876516946565;9.366322214245816;9.974414589805528;9.709083812550343;9.247927513443583;9.847057346091336;8.971543553950772;11.061371192659813;9.899356922923111;9.467605550082997;8.693486957499324;9.60733031374961;11.044394119358454;10.828136484194108;9.509775004326936;9.932214751968385;10.50084187955693;8.129283016944967;9.61654884377899;10.700439718141093;11.270879295328784;10.443979542601252;8.703903573444663;10.328674927327947;9.13699111208023;10.088788238716909;9.571752643503546;8.936637939002571;9.99859042974533;9.381542951184583;8.927777962082342;9.211888294546004;8.113742166049189;9.519636252843211;10.44086916761087;10.251482410620213;9.899356922923111;9.154818109052105;10.565102078360312;10.264442600226602;8.558420713268664;11.14274527675153;10.513727595952435;9.69522829149575;10.965784284662089;10.581200581924955;8.861086905995395;9.388017285345136;9.25974326369078;10.214319120800766;9.13699111208023;9.08214904135387;9.91288933622996;8.954196310386875;9.08214904135387
9.569473266601562;11.465929985046388;9.745450019836426;11.35630702972412;9.828794479370115;9.87574291229248;11.049193382263184;11.380074501037598;11.422935485839844;11.267695426940918;9.724221229553224;11.465994834899902;9.678177833557127;9.5513334274292;11.465764999389648;11.010665893554688;10.746869087219238;10.71824836730957;11.453742027282717;11.460026741027832;9.54196548461914;11.460441589355469;11.465827941894531;11.254673957824709;10.77183723449707;10.04257869720459;9.558591842651367;9.542226791381836;11.45333194732666;11.272331237792969;11.465975761413574;10.685510635375977;11.46596622467041;9.73306655883789;11.465158462524414;11.45971965789795;11.460426330566406;11.25482177734375;11.460448265075684;9.588086128234863;11.462541580200195;10.685510635375977;11.225737571716309;11.4157133102417;11.465578079223633;10.795201301574709;11.413357734680176;9.696776390075684;11.459625244140623;11.465578079223633;10.224367141723633;9.551450729370115;11.44748878479004;10.648298263549805;11.465158462524414;9.542016983032228;9.625181198120115;11.328417778015137;9.541951179504396;9.044394119358454;8.353146825498083;9.445014845868425;10.947636937951827;9.417852514885896;8.442943495848729;10.13699111208023;9.098032082960527;8.321928094887362;9.84862294042934;8.761551232444479;10.197216693110052;10.130570562805426;9.426264754702098;9.497851836951115;8.876516946565;10.352043425795433;10.428360172704291;9.139551352398794;10.496853777388042;9.987264012072538;8.714245517666123;9.605479518061667;10.071462362556623;10.832098846039134;9.26209484537018;8.483815777264256;8.787902559391432;9.105908508571158;8.614709844115207;9.43879185257826;8.83605035505807;8.491853096329674;11.263269200372662;9.167418145831736;9.850186837645774;8.804131021183318;8.243173983472952;9.118941072723509;9.45532722030456;9.066089190457772;10.12023787734196;9.226412192788786;8.64745842645492;9.481799431665753;10.040289721025715;9.7431513941125;9.187352073200495;9.471675214392045;9.758223214726724;10.108524456778168;8.927777962082342;9.197216693110052;11.34207466799914;8.76487159073609;8.79766152585376;9.131856960608792;9.285402218862249;8.672425341971495
10.334333419799805;11.837165832519531;10.172855377197266;11.84112548828125;11.825519561767578;10.221240997314451;10.806209564208984;10.26755142211914;11.445507049560549;11.831167221069336;10.16955852508545;11.841185569763184;10.169448852539062;11.840949058532717;10.356849670410156;10.414618492126465;11.79994297027588;10.170065879821776;11.83977508544922;11.832420349121094;10.235787391662598;10.290519714355469;11.840960502624512;11.841206550598145;11.83950901031494;10.181347846984863;10.171745300292969;11.744951248168944;11.670239448547363;11.839972496032717;11.841083526611328;11.828938484191896;11.838784217834473;10.184769630432127;11.708500862121582;11.840734481811523;11.841194152832031;10.169464111328123;11.837064743041992;11.82336711883545;11.825858116149902;11.828938484191896;11.84056282043457;11.818595886230469;11.841197967529297;10.170851707458496;11.644617080688477;10.24450397491455;11.723356246948242;11.841197967529297;11.296411514282228;11.697866439819336;11.829834938049316;10.179162979125977;11.708500862121582;10.17473602294922;10.170517921447754;11.17092514038086;10.201891899108888;10.25974326369078;9.850186837645774;10.30149619498255;11.808562029957525;10.7047682393626;10.205793249397155;10.08746284125034;10.197216693110052;10.1357092861044;10.773963368433558;10.508785162064513;11.399277924508969;11.243173983472952;9.815383295813538;9.929258408636972;10.61378946447258;11.187352073200495;11.280770770130603;10.026523442519766;11.544964432789238;11.63026712502677;10.330916878114618;9.946906274456396;10.871905237659186;10.19598729802851;10.4189067312579;10.611024797307351;10.72451385311995;10.57553924683453;10.365228849251544;10.688250309133178;10.567956075415466;10.370687406807216;11.653740778706569;10.45532722030456;10.14338321398982;10.174925682500678;10.157346935362844;10.422064766172811;10.573647187493322;10.263269200372662;10.567005370247031;10.638435913990472;10.84313591111135;10.084808387804362;11.66622400280318;11.488844346457336;10.414685235807214;11.14274527675153;10.801708358916462;11.105253779700885;9.984418458801136;10.353146825498085;11.456354415108288;9.935165049603697;9.667111542075029;10.428360172704291;10.462502272597265;10.177419537989236
10.674046516418455;9.429473876953123;9.422743797302246;11.016406059265137;11.02074909210205;10.715875625610352;10.544339179992676;9.71160888671875;11.024077415466309;11.024065017700195;9.493171691894531;11.023688316345217;11.02299690246582;9.521130561828612;11.023821830749512;9.831880569458008;11.023956298828123;9.449396133422852;11.023818969726562;11.02352809906006;9.436012268066406;9.475339889526367;11.024025917053224;9.471857070922852;9.485902786254885;10.973532676696776;9.42276382446289;9.42257022857666;11.023672103881836;9.424555778503418;10.57902717590332;10.12039566040039;11.024059295654297;9.594060897827148;9.486985206604004;9.460949897766112;11.02383804321289;10.739635467529297;11.024014472961426;10.16905403137207;10.826971054077148;10.12039566040039;11.020238876342772;11.023015022277832;10.929621696472168;10.953943252563477;10.901456832885742;9.422731399536133;11.023890495300291;10.929621696472168;11.02216911315918;10.869189262390137;11.024039268493652;10.9896240234375;9.486985206604004;9.422683715820312;9.834424018859863;9.42678451538086;9.659975051879885;9.39660478118186;9.627533884472792;9.978710459106358;11.443461612227392;9.54882190845875;10.215532999745657;11.693051295397;10.169925001442312;10.285402218862249;11.263856019596082;9.807354922057604;11.437231901039478;11.207014320177532;10.572700226487292;10.494855584491198;10.338736382573916;11.60130652612184;11.278449458220482;10.161131882984307;11.25797705856398;11.651051691178928;9.428360172704291;9.335390354693924;11.014717929860009;10.906890595608518;10.276124405274238;10.211888294546004;9.86573327085176;10.371776644337924;10.266786540694902;10.51175265376738;10.091435386323608;9.94251450533924;11.50382573799575;9.871905237659186;9.611024797307351;10.074141462752506;9.726218159332198;10.064742764750257;10.737247343027738;9.878050912728536;10.567956075415466;10.10459875356437;10.00842862207058;10.328674927327947;10.959277505720502;11.593391122791736;10.328674927327947;10.693486957499324;11.247334178028728;10.38586240064146;10.032045726930807;10.129283016944967;11.567956075415466;10.706496018061188;10.306061689428342;10.071462362556623;10.617467465294196;10.658211482751796
7.119260311126709;7.228822231292725;8.33532428741455;7.095815658569336;7.846932888031006;7.3913373947143555;9.020026206970217;9.245353698730469;8.718588829040527;7.337278366088867;8.606781005859375;9.233386993408203;7.704583168029785;7.095932960510254;9.245349884033203;7.11862325668335;7.095701217651367;9.03677749633789;9.144352912902832;9.244318962097168;8.797518730163574;7.21436882019043;9.240779876708984;7.095481872558594;9.23423957824707;8.862273216247559;7.505498886108398;7.277275085449219;9.245401382446287;9.129660606384276;9.09153652191162;7.461827754974365;9.197010040283203;7.162546634674072;9.228724479675291;7.0956220626831055;7.121501922607422;9.182822227478027;9.242456436157228;7.2216291427612305;7.196975231170654;7.461827754974365;7.713329792022705;8.821699142456055;7.243740081787109;7.120040416717529;9.224498748779297;7.112304210662842;7.122378349304199;7.243740081787109;7.259006977081299;7.368907451629639;9.24515438079834;7.549941539764404;9.228724479675291;7.107470512390137;9.228407859802246;9.141439437866213;7.095565319061279;7.392317422778761;8.238404739325079;8.370687406807217;9.96289600533726;8.686500527183219;8.08214904135387;8.098032082960527;7.285402218862249;7.108524456778169;9.558420713268664;8.011227255423254;9.507794640198696;9.189824558880018;9.016808287686557;8.96289600533726;7.686500527183218;10.127994320976391;8.76487159073609;9.13699111208023;9.403012023574997;10.804937672051908;6.977279923499917;7.960001932068081;9.187352073200495;9.147204924942228;8.194756854422248;8.224001674198105;8.823367240046235;8.72451385311995;8.308339030139408;7.94251450533924;7.774787059601174;8.03342300153745;9.002815015607053;8.303780748177102;6.794415866350106;8.280770770130603;7.651051691178928;8.03342300153745;8.550746785383243;9.428360172704291;8.930737337562887;8.665335917185176;9.364134655008051;7.851749041416057;9.49585502688717;9.62935662007961;8.968666793195208;9.820178962415188;9.306061689428342;7.622051819456376;8.005624549193879;8.442943495848729;7.076815597050831;8.124121311829187;8.016808287686555;8.271463027904375;7.714245517666122;8.848622940429339
12.712261199951172;11.317804336547852;10.977240562438965;11.564658164978027;12.616015434265137;11.094605445861816;11.52198314666748;12.707792282104492;12.719649314880373;12.720314979553224;11.02349853515625;12.72033405303955;11.839777946472168;12.693632125854492;12.72000503540039;11.398503303527832;12.460920333862305;12.41244888305664;12.72032642364502;12.71357536315918;12.720280647277832;10.977466583251951;12.719595909118652;11.797691345214844;12.70991039276123;11.112204551696776;10.98044490814209;10.993609428405762;12.72033977508545;12.387029647827148;12.571052551269531;12.423742294311523;12.719895362854004;11.267976760864258;12.257105827331545;11.373809814453123;12.720072746276855;12.263073921203612;12.691976547241213;12.479999542236328;12.719910621643066;12.423742294311523;12.596185684204102;11.828643798828123;12.713815689086914;10.983936309814451;12.720178604125977;10.998993873596191;12.666152000427246;12.713815689086914;12.238936424255373;12.720163345336914;12.720343589782717;10.99322509765625;12.257105827331545;12.68564796447754;11.454264640808104;11.029168128967283;12.704504013061523;11.088125692188209;10.409390936137704;11.544481522310791;12.783816759320182;11.71037597120447;11.489847960439295;11.723660944409984;11.556984957594462;11.40992124124968;12.269418929741096;11.376125389276174;12.485577770903188;12.454813348512523;11.188588845707349;11.350939181546432;11.60917873814198;12.697184783224516;12.929073435876813;11.16427843830117;12.646108641506103;12.65127597334664;11.20212382383046;10.727069558023706;12.296916206879288;11.768184324776929;11.64250302878052;11.443461612227392;11.637077657143664;11.538673953082668;11.262682142362165;11.828136484194108;11.543031820255235;11.229419688230417;12.730894646541673;11.348728154231075;11.163649676015824;11.57553924683453;11.127349541059118;11.696098170955864;11.508289986140348;11.51717725268954;12.2103669456326;11.618844301766652;11.43567026093655;11.532842910961282;12.255323690008137;12.475226777742266;11.326429487122304;12.041316915829444;12.52772134428452;11.677719641641009;11.180530807344482;11.304921669581672;12.691961564216788;11.42259043389256;11.121533517340032;11.177419537989236;11.571752643503546;11.38747886584238
12.1530122756958;11.585793495178224;10.326544761657717;12.075359344482422;12.123355865478516;10.423653602600098;11.403475761413574;11.285341262817385;12.159242630004885;12.159790992736816;10.324335098266602;12.16020679473877;11.886404037475586;12.114829063415527;12.150728225708008;12.070913314819336;12.15812873840332;11.894915580749512;12.159770011901855;12.12758731842041;10.373442649841309;10.32589054107666;12.159703254699709;11.901655197143556;10.424590110778809;10.846778869628906;10.324481010437012;10.324386596679688;12.143030166625977;10.416281700134276;11.993386268615724;12.12494945526123;12.159870147705078;12.016313552856444;11.19794464111328;11.331036567687988;12.16004467010498;11.438233375549316;12.117310523986816;12.119017601013184;12.157089233398438;12.12494945526123;11.8345947265625;12.063237190246582;12.125079154968262;11.80341911315918;12.108792304992676;10.326300621032717;12.15867519378662;12.125079154968262;12.115866661071776;12.117533683776855;12.160067558288574;11.980241775512695;11.19794464111328;10.325298309326172;10.375328063964844;11.517403602600098;12.065674781799316;10.60917873814198;9.560332834212442;10.614709844115207;11.806952328210736;11.03342300153745;10.199672344836364;10.314016703901355;10.599912842187129;10.478769619475765;10.94617524072356;10.558420713268664;11.458406613236534;11.179909090014934;9.81698362325538;10.353146825498085;10.306061689428342;11.378836713210614;11.807757403589267;10.550746785383245;11.97333862080036;11.272046524389935;10.253847484987404;9.952741247186488;11.191676146352428;11.493355121494906;10.461479447286155;10.118941072723509;10.50481898763284;10.01262453886506;9.72451385311995;11.175549550636193;10.328674927327947;9.805743872151618;12.461990950585571;10.542064542283445;10.62844554013718;9.681238411777803;9.7632123668144;10.377210530388552;10.452241240430816;10.615629636968098;11.545929769085468;10.337621901992508;10.189824558880018;11.130570562805426;11.718104713121756;11.162391328756906;10.224001674198105;10.646558710154547;11.086136225027309;11.451726268074506;10.0566377151132;10.328674927327947;11.7553048882624;9.9901039638575;9.531381460516313;10.296916206879288;10.929258408636972;10.034798962577268
12.164555549621582;10.025774002075195;10.024805068969728;12.32674503326416;12.327417373657228;12.311816215515137;12.32887363433838;12.18252182006836;12.32960605621338;12.334925651550291;11.46237087249756;12.014084815979004;12.209968566894531;12.327048301696776;12.32950210571289;10.024724960327148;12.32863712310791;12.283949851989746;12.332290649414062;12.334661483764648;12.295628547668455;10.053218841552734;12.334494590759276;11.441612243652344;12.234572410583496;11.418740272521973;11.778752326965332;10.02472972869873;12.32675552368164;10.024724006652832;10.025575637817385;10.18982219696045;12.29539966583252;10.039915084838867;12.229707717895508;10.125454902648926;12.331398963928224;12.253870010375977;12.334078788757324;12.313426971435549;12.12850856781006;10.18982219696045;12.245315551757812;12.334650039672852;10.072348594665527;12.045344352722168;12.334927558898926;10.194499969482422;10.371858596801758;10.072348594665527;12.33494472503662;12.324939727783203;12.328173637390137;12.33499813079834;12.229707717895508;10.024893760681152;11.602701187133787;10.02598762512207;11.459307670593262;13.089781488353998;13.41758884038258;10.774787059601174;13.675846798363596;12.341240820538747;14.380055148544896;14.798421172228954;12.43149760425805;11.744413410557655;11.944346034137832;11.642954223480332;12.66644593881483;11.929628283024565;11.914758838941856;11.1705510353167;12.057314877782703;14.160265375794546;14.134506539022745;12.862637357558794;13.22836777783683;12.92184093707449;11.573173784686484;10.452241240430816;12.108197722535827;13.09984089900072;12.606405212697783;12.35397382181817;12.487840033823051;12.89519657256334;12.450953464712992;12.553149275598548;12.971184272404678;12.02271457304476;13.583200322609205;11.378836713210614;11.91737207947684;11.275542556086725;12.400612641082;15.265798155172575;13.976116567946908;10.466586337719244;11.925925264972856;13.216139556425135;11.11699367754698;10.4757334309664;13.62445278651674;12.702172685365548;10.323054760341646;12.00562454919388;15.285438343586272;10.193525360501216;12.239598529249124;11.843528534611089;13.25502856981873;10.822570830950168;10.286557761607956;11.51668494930961;13.622623840811512;13.134426320220928
