SYN-SAMPLE-12;SYN-SAMPLE-64;SYN-SAMPLE-181;SYN-SAMPLE-132;SYN-SAMPLE-410;SYN-SAMPLE-67;SYN-SAMPLE-339;SYN-SAMPLE-170;SYN-SAMPLE-105;SYN-SAMPLE-247;SYN-SAMPLE-281;SYN-SAMPLE-43;SYN-SAMPLE-2;SYN-SAMPLE-456;SYN-SAMPLE-84;SYN-SAMPLE-197;SYN-SAMPLE-452;SYN-SAMPLE-360;SYN-SAMPLE-264;SYN-SAMPLE-317;SYN-SAMPLE-275;SYN-SAMPLE-370;SYN-SAMPLE-38;SYN-SAMPLE-99;SYN-SAMPLE-144;SYN-SAMPLE-97;SYN-SAMPLE-75;SYN-SAMPLE-99;SYN-SAMPLE-369;SYN-SAMPLE-93;SYN-SAMPLE-186;SYN-SAMPLE-383;SYN-SAMPLE-385;SYN-SAMPLE-385;SYN-SAMPLE-4;SYN-SAMPLE-141;SYN-SAMPLE-226;SYN-SAMPLE-63;SYN-SAMPLE-106;SYN-SAMPLE-434;SYN-SAMPLE-492;SYN-SAMPLE-362;SYN-SAMPLE-291;SYN-SAMPLE-239;SYN-SAMPLE-153;SYN-SAMPLE-348;SYN-SAMPLE-75;SYN-SAMPLE-148;SYN-SAMPLE-370;SYN-SAMPLE-283;SYN-SAMPLE-139;SYN-SAMPLE-329;SYN-SAMPLE-283;SYN-SAMPLE-332;SYN-SAMPLE-461;SYN-SAMPLE-285;SYN-SAMPLE-332;SYN-SAMPLE-119;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
9.717463493347168;8.988970756530762;9.886510848999023;8.950113296508789;9.19211769104004;8.90710735321045;9.889065742492676;9.097142219543455;8.902593612670898;9.761155128479004;9.420473098754885;9.864378929138184;9.176323890686035;9.88901710510254;8.965786933898926;8.987872123718262;9.7431058883667;9.021552085876465;9.667211532592772;9.839611053466797;9.713373184204102;9.730408668518066;9.882975578308104;9.74038028717041;9.64099407196045;9.884824752807615;9.681811332702637;9.74038028717041;8.910490989685059;9.259743690490724;9.620209693908691;9.85817527770996;9.55595588684082;9.55595588684082;9.888588905334473;8.884255409240723;8.88652515411377;9.278640747070312;9.503734588623049;9.513138771057127;9.753549575805664;8.918103218078613;9.88875675201416;8.884382247924805;9.76111888885498;9.762039184570312;9.681811332702637;9.857230186462402;9.730408668518066;9.757251739501951;9.850801467895508;9.889056205749512;9.757251739501951;8.964768409729004;9.249967575073242;9.439101219177246;8.964768409729004;9.797911643981934;9.23840473932508;9.804131021183318;9.481799431665753;9.26209484537018;9.442943495848729;9.055282435501187;9.233619676759702;9.672425341971495;8.754887502163468;9.118941072723509;9.611024797307351;8.169925001442312;8.939579214314692;9.661778097771988;8.854868383260236;9.312882955284357;9.569855608330949;9.64745842645492;9.935165049603697;9.640244936222343;9.72451385311995;9.564149489985732;9.39231742277876;9.269126679149418;9.447083226209651;9.453270634010623;9.057991722759176;9.581200581924955;8.957102041562287;7.700439718141092;9.7515440590891;9.842350343413807;9.005624549193879;9.139551352398794;9.485829308701904;9.654636028527968;9.560332834212442;9.41574176829009;8.954196310386875;9.7714894695006;10.1357092861044;9.41574176829009;9.489847960439295;9.79603960882977;9.113742166049189;10.20212382383046;8.640244936222345;8.918863237274595;9.154818109052105;9.501837184902296;9.899356922923111;9.620219825507489;10.030667136246942;8.658211482751796;9.434628227636724;9.337621901992508;9.679480099505446;9.257387842692651
16.14425277709961;14.95568561553955;14.68751621246338;16.146926879882812;14.967854499816896;15.25816535949707;16.107999801635742;15.239103317260742;14.679095268249512;15.865859031677246;15.201448440551758;15.228764533996582;14.71274757385254;16.147579193115234;14.6793851852417;16.036100387573242;16.04677963256836;15.99542236328125;16.05963134765625;14.685383796691896;16.113046646118164;15.551568031311035;15.362653732299805;16.073999404907227;15.936737060546877;15.926376342773438;16.09435272216797;16.073999404907227;14.908966064453123;15.408370018005373;16.017419815063477;15.083075523376465;16.004465103149414;16.004465103149414;16.125385284423828;14.679415702819824;14.678681373596191;15.916163444519045;15.809310913085938;16.134838104248047;15.902949333190918;15.699921607971191;16.14398193359375;14.679373741149902;16.0907039642334;15.633038520812988;16.09435272216797;15.363024711608888;15.551568031311035;14.730830192565918;16.143997192382812;14.89675998687744;14.730830192565918;16.129236221313477;14.687878608703612;16.068830490112305;16.129236221313477;15.614334106445312;15.963392840038406;14.600377553107844;16.18359661550095;16.090608674341276;15.380866867456533;15.462981472451387;15.478548446573452;16.207052461991463;15.805290440031529;16.400662668940345;16.325621677625207;14.875605381852449;16.19834911439086;15.407765663075432;14.782486378978945;15.496572948686955;16.68071663644777;15.967834159685438;16.10470112100432;16.162076570374314;15.850040294276956;12.340128273700588;16.54307714550171;16.263360906611744;15.66266837551754;15.862443642212297;15.08219063136327;15.503794687923309;15.876061236205071;15.381272555711789;15.66041379438262;16.165201436378236;15.675516044082778;15.644644947968796;15.626564618694632;14.756869011549092;13.990990303530822;15.593040911589412;16.003210437026794;14.91564600478507;15.078275920403948;15.78481374010061;15.693677518307336;15.84379840129866;15.713332810280487;15.392988162965136;15.677471904877132;15.38562651473644;16.02524772573819;16.150421637625772;16.251020029107448;15.843234077004007;16.849502841203268;15.615715837490388;15.41131236544125;15.147403695287522;15.916462648854507;16.239150973780703
13.031600952148438;12.342599868774414;12.367743492126465;13.612154960632324;12.41200065612793;13.529272079467772;13.641162872314451;12.352517127990724;12.342174530029297;13.278610229492188;13.217653274536133;13.592042922973633;12.341519355773926;13.630559921264648;12.34151840209961;13.572017669677734;13.150672912597656;13.558721542358398;12.824378967285156;12.91805362701416;13.633318901062012;12.972599029541016;13.531511306762695;13.436119079589844;13.63832187652588;12.968023300170898;13.33145809173584;13.436119079589844;12.344427108764648;13.620980262756348;12.807271003723145;13.521768569946287;13.43803596496582;13.43803596496582;13.609137535095217;12.34154987335205;12.341517448425291;13.192267417907717;13.066307067871094;13.178367614746094;13.234615325927734;13.60695743560791;13.570960998535156;12.343338966369627;13.62541389465332;13.555179595947266;13.33145809173584;13.29653549194336;12.972599029541016;13.363039016723633;13.2994966506958;13.540372848510742;13.363039016723633;13.634268760681152;12.381875991821287;13.125255584716797;13.634268760681152;13.478558540344238;13.485326189240524;11.701306461958623;13.56379210712418;13.513850940118791;12.81678367937856;13.360572781480696;13.313449940963055;13.43827205612483;13.386670859637618;13.187042714339894;13.909143047339898;11.529918528120325;13.524051918717824;13.25797705856398;12.114393054867309;12.844901876019785;14.000528233986822;13.7238742188639;13.031701202740305;13.59735425297161;13.264442600226602;10.8193807908646;13.54978466794786;13.336646024747372;13.117967703717133;13.261213451366048;12.32895536178133;13.313449940963055;13.061539958530144;13.193371349821495;13.928795932261515;13.662557120839184;13.666667840690357;13.295625461192714;13.094242668809017;12.936453910041177;11.14210705730255;13.215381320721084;13.413098984915264;13.005273656563938;13.661889412539288;13.243769031961852;13.032390168866524;13.496354488564617;13.699138625275914;13.285257710919934;13.219319801859132;13.20074537950159;13.213559927476458;13.173833263682058;12.97656412341533;13.61114009761038;14.147363943409283;13.376939321619846;13.782793498733351;12.720458038393296;13.325867580575418;13.673640336144274
11.831829071044922;11.808292388916016;9.603731155395508;10.432893753051758;11.81584358215332;11.829061508178713;9.43221664428711;11.793832778930664;9.432218551635742;11.722648620605469;11.83333683013916;11.378296852111816;11.697270393371582;9.456538200378418;9.883721351623535;11.836725234985352;11.641900062561035;11.772892951965332;11.810230255126951;11.51252555847168;11.833415985107422;9.489105224609377;11.505426406860352;11.794340133666992;9.677050590515137;10.915892601013184;11.831478118896484;11.794340133666992;11.795653343200684;11.818541526794434;11.835694313049316;11.834352493286133;11.650197982788086;11.650197982788086;11.824336051940918;11.749048233032228;9.432579040527344;11.817830085754396;11.588886260986328;11.834736824035645;10.22919464111328;11.812753677368164;11.753464698791504;9.447991371154783;11.836851119995115;11.8353271484375;11.831478118896484;10.643527030944824;9.489105224609377;11.492359161376951;10.261933326721191;10.83619499206543;11.492359161376951;9.452764511108398;11.829092979431152;11.114313125610352;9.452764511108398;9.473146438598633;10.861862340059153;11.162391328756906;10.83289001416474;9.693486957499324;11.194756854422248;9.409390936137704;10.542064542283445;10.105908508571158;10.002815015607052;9.871905237659186;11.54882190845875;9.400879436282183;10.034798962577268;11.61194694181998;10.41679752760606;10.326429487122304;10.269126679149418;10.852529509404196;12.4542992936199;10.400879436282183;10.030667136246942;12.079818085212354;10.788718332690458;10.353146825498085;9.73978060977326;10.496853777388042;9.533329732305834;11.066761932386909;9.90388184573618;9.430452551665532;11.637530551525307;10.579315937580017;10.838416075797335;10.074141462752506;11.28886607416582;11.456354415108288;8.703903573444663;11.768597882194374;10.987974524296153;12.543273538449805;13.25915476886684;11.096715154488535;11.37937836707126;11.156715144224702;10.572700226487292;12.735132884139947;10.118941072723509;9.581200581924955;10.668884984266247;10.577428828035748;9.782998208920414;10.430452551665532;11.29117069932186;9.871905237659186;9.590587049915037;8.974414589805527;10.562242424221072;9.957102041562289
12.06959629058838;11.678438186645508;12.289888381958008;12.37833309173584;12.450230598449709;11.634203910827637;12.46247386932373;12.46216869354248;11.270511627197266;12.291041374206545;12.02453327178955;12.373543739318848;12.462477684020996;11.393059730529783;11.906383514404297;11.276174545288086;11.30882167816162;11.260565757751465;12.021269798278809;11.28253173828125;11.274017333984377;11.283555030822754;12.386866569519045;11.548792839050291;11.55029010772705;11.614489555358888;11.282209396362305;11.548792839050291;12.46134090423584;11.582669258117676;12.435300827026367;12.309565544128418;11.471156120300291;11.471156120300291;12.462505340576172;11.87758445739746;11.259578704833984;12.236228942871094;12.380112648010254;11.876724243164062;12.32631015777588;11.648706436157228;12.461991310119627;11.259576797485352;12.445947647094728;11.597939491271973;11.282209396362305;11.820158004760742;11.283555030822754;11.542298316955566;12.462507247924805;12.29080295562744;11.542298316955566;12.380946159362791;11.275084495544434;12.14342975616455;12.380946159362791;11.277335166931152;11.338736382573916;12.062383491876334;10.94397991434374;10.799281621521924;10.493855449240822;10.067434360756522;10.760719947465624;10.79766152585376;10.286557761607956;10.083479327331842;10.676838606474153;10.449148645375436;10.578372691360803;10.531381460516313;10.638435913990472;10.926295994781112;10.981567281903017;11.241387363998935;11.322491537597468;11.243769031961852;10.854089179870574;11.581200581924955;10.778898476008376;11.02997734658958;10.63117705570398;10.857203471508166;11.082814337672271;10.851749041416058;10.526499239136566;9.489847960439295;11.040289721025715;11.252074042796185;10.733015321685963;10.938844457466171;10.810571634741146;10.480790201095816;11.660441650209172;10.826548487290914;10.708221730038352;11.1767964781476;11.271463027904376;10.77561028075954;10.987264012072538;10.922584402713664;10.725366257895642;10.926295994781112;10.15608307628868;10.91139198784346;10.825753832883112;11.29232163280204;10.99929538702341;10.828136484194108;10.878817284614229;10.323054760341646;10.762382038710392;10.715104009236168;11.124121311829189;10.497851836951115
10.922945976257324;10.85600757598877;13.232973098754885;12.26865005493164;11.548940658569336;13.26918601989746;11.258585929870604;13.27696418762207;13.275518417358398;13.18293285369873;12.69477653503418;13.2763090133667;13.275762557983398;11.134465217590332;11.217175483703612;11.848592758178713;10.858583450317385;11.527544975280762;10.933981895446776;10.856244087219238;12.49260139465332;13.259156227111816;13.174250602722168;10.859621047973633;13.275851249694824;12.827075958251951;10.861444473266602;10.859621047973633;11.030424118041992;13.192547798156738;12.119553565979004;13.184882164001465;13.25047492980957;13.25047492980957;13.17812728881836;10.893510818481444;10.995776176452637;13.113900184631348;13.181830406188965;10.955163955688477;11.544598579406738;12.756863594055176;13.276179313659668;10.870556831359863;10.856070518493652;10.857233047485352;10.861444473266602;10.855908393859863;13.259156227111816;13.054210662841797;11.671245574951172;13.275751113891602;13.054210662841797;10.85594367980957;10.855944633483888;13.190241813659668;10.85594367980957;13.276446342468262;13.944986520293032;13.116343961237469;12.317129926384542;13.982369745096536;12.031701202740305;12.035830072835015;12.619761463298424;12.532112370794998;13.070120944476823;12.151967870968187;13.250002267840449;12.367687756270046;12.898601387403938;11.430975172588068;12.391243589427445;12.1331422124006;11.233619676759702;14.721259431774518;13.10443495055075;12.58941707576861;12.715318552331349;13.125252013928852;13.790959333698824;13.619073646817748;11.21856323619027;13.43306376512207;11.588246152044816;14.330566802880345;13.639340708652233;12.766735939529964;13.34179677239183;12.33147682185962;14.639623340652529;13.749974148845798;12.3701424794954;12.722380635163802;13.003869231979056;13.148158772937894;13.943338981049395;12.322491537597468;12.934612328171395;12.66222330531784;15.53107680524311;13.050868963290736;13.588246152044816;13.101647450030766;12.735767547266637;14.658769347899648;15.613847005405518;13.493980504070432;11.509775004326936;11.812979471251484;11.823367240046236;14.026955633002878;14.221285017810471;13.809768128710411;12.375039431346924;14.81818270494864
13.985956192016602;12.6714448928833;12.678217887878418;14.159725189208984;12.73520565032959;14.085259437561035;14.16017246246338;12.69802474975586;12.665740966796877;13.820136070251465;13.445966720581056;14.129948616027832;12.665083885192873;12.943923950195312;12.665080070495604;13.986045837402344;13.99547290802002;14.082844734191896;13.903148651123049;13.382024765014648;14.06803035736084;12.756512641906738;13.976396560668944;14.121009826660156;14.096257209777832;13.43845272064209;13.949143409729004;14.121009826660156;12.667238235473633;14.112747192382812;13.359003067016602;13.812255859375;13.527587890625;13.527587890625;14.135153770446776;12.66517162322998;12.665081024169922;13.785322189331056;13.695636749267578;13.961121559143066;14.055126190185549;14.131460189819336;14.15483283996582;12.676295280456545;14.04186725616455;14.00444793701172;13.949143409729004;13.973465919494627;12.756512641906738;13.986024856567385;14.106765747070312;13.485697746276855;13.986024856567385;14.160140991210938;12.675954818725586;13.983996391296388;14.160140991210938;12.80978298187256;13.249261626599845;12.180530807344482;13.51224664282918;13.805844615494482;13.002990771840553;13.255766257128808;13.415345659275324;13.54677390880832;13.200438879597977;13.255618749839597;13.811876378336391;12.026523442519766;13.429145170478744;13.325867580575418;12.322773176454564;12.803727526553114;13.985308297255852;13.474466464132632;12.961630562578824;13.646108641506103;13.54617100226735;10.696098170955864;13.57187112541885;13.33552992757082;13.618041306851776;13.445144206553636;12.456611099574918;13.194756854422248;13.480790201095816;12.981567281903017;13.730151673173312;13.70433597118232;13.305634287546711;13.270587340447513;13.188434307113564;12.808159772868375;11.525031345124;13.18997894863252;13.220982851081777;12.808360915432784;13.35231935484684;13.37232095486726;13.153552031708111;13.80302113929134;13.60813929084344;13.248224089668474;13.338736382573916;13.155766938445652;13.35933777352322;13.30063855399372;13.267518241801469;13.536732889835417;14.225508720236;13.068274455720507;13.30862344513114;12.75258971764099;13.418379719364957;13.517546370010448
11.685364723205566;11.885319709777832;11.68575954437256;12.450858116149902;12.19200038909912;12.463268280029297;11.683996200561523;12.535602569580078;11.716180801391602;12.480635643005373;12.430692672729492;11.750642776489258;12.371752738952637;11.689614295959473;11.682157516479492;11.97987937927246;11.90328598022461;12.118430137634276;12.0039644241333;12.511661529541016;11.76811408996582;11.732847213745115;12.417738914489746;12.251070976257324;12.538097381591797;12.384845733642578;12.295921325683594;12.251070976257324;11.810818672180176;12.526530265808104;12.025412559509276;12.535826683044434;12.307366371154783;12.307366371154783;12.537923812866213;11.685348510742188;11.68207550048828;12.428804397583008;12.223820686340332;11.708086013793944;12.533916473388672;12.537880897521973;12.531134605407717;11.682095527648926;12.538095474243164;12.50604248046875;12.295921325683594;12.537886619567873;11.732847213745115;11.713109970092772;12.537338256835938;12.47861671447754;11.713109970092772;12.252032279968262;11.682458877563477;12.073283195495604;12.252032279968262;12.538067817687988;12.43306376512207;12.298635406734242;12.39419471001943;12.030667136246942;12.1270270430046;12.199672344836364;12.234518085739987;12.492604304386685;12.088125692188209;12.004571615167656;12.390168956200185;11.389631339260522;12.034798962577268;11.883025068440173;12.053586543639174;12.347898144596012;12.733650916838716;12.41415667927414;12.265615046484458;12.654188473059545;12.450695771572915;10.59898297103609;12.484319423644267;12.090112419664289;12.127349541059118;12.491352073563435;12.273212809854334;11.91737207947684;12.44190670454224;11.240791332161956;12.177730967033272;12.82097669262124;12.345959596404112;12.235715094761895;11.798471801101618;11.325305455089682;11.733015321685963;11.669328004395904;12.370687406807216;11.896710815726117;12.187352073200495;12.096715154488535;12.043710863347156;12.220680621052203;12.168358727223886;11.642954223480332;11.760719947465624;12.14433959124784;12.111461739857722;12.286557761607956;12.240195053979924;12.208539206738363;12.709730036543627;12.038918989292302;12.582377235640692;11.860311054919482;12.459431618637296;12.3009244909763
11.63216495513916;11.625029563903809;11.624208450317385;12.817934036254885;12.399214744567873;12.810986518859863;12.81642246246338;11.987635612487791;11.62294864654541;12.66242504119873;11.73460865020752;12.814340591430664;11.623621940612791;12.59342098236084;11.628613471984863;12.7832670211792;11.826969146728516;12.67171859741211;11.653046607971191;11.988218307495115;12.81879997253418;11.62757968902588;12.818540573120115;12.540420532226562;12.819018363952637;11.649243354797363;12.75121784210205;12.540420532226562;11.649046897888184;12.818899154663086;12.42273998260498;12.81347942352295;12.460431098937988;12.460431098937988;12.80735206604004;11.622930526733398;11.622846603393556;11.784875869750977;11.646230697631836;11.779129028320312;12.79655647277832;12.811786651611328;12.81909465789795;11.626426696777344;12.814634323120115;12.812708854675291;12.75121784210205;12.77238655090332;11.62757968902588;12.100336074829102;12.745162010192873;12.627511024475098;12.100336074829102;12.812976837158203;12.761514663696287;12.576358795166016;12.812976837158203;12.761844635009766;12.460711852141213;11.5980525001616;12.60293079091524;12.871327736134008;12.37531099747307;12.301210371298426;12.723447638422918;12.178664851006472;12.222794902868111;11.993646060016596;12.97280033522448;11.43827205612483;12.4655664048094;12.34318571544788;11.82137539237254;12.004922678569043;13.015937673309226;12.357826882210777;12.025831668332026;12.439830883981392;12.621822947394202;11.023754353299417;12.735979039613404;12.250002267840449;12.870557374326417;12.720244258287568;11.828533210455618;11.850186837645774;12.600377553107844;12.334552633752422;12.62844554013718;12.612177385880992;12.824362133569483;12.037203741151972;11.836444911341369;12.340684654363438;10.802516365121225;11.794415866350104;12.27786854617684;11.800495500466813;12.33622758948339;12.271463027904376;12.279900715802762;12.809768128710411;13.456097684964202;12.404875455015208;12.95637615724967;12.23212108408222;12.616319096976865;12.266493756312183;12.220075970984304;12.562480945349316;13.143702076857933;12.06204613772049;12.626393504173995;11.85642552862553;12.502831804066744;12.810370800183728
14.061076164245604;14.131643295288086;14.003668785095217;15.678325653076172;14.494694709777832;15.018234252929688;15.678174018859863;15.639814376831056;14.052624702453612;15.121848106384276;15.2144193649292;14.456341743469238;14.009937286376951;14.003177642822266;14.003229141235352;14.361469268798828;14.22434902191162;14.359148025512695;14.393675804138184;15.323198318481444;14.076746940612791;14.003357887268066;15.463940620422363;14.966243743896484;15.6781587600708;14.18312168121338;14.144512176513672;14.966243743896484;14.55185890197754;15.628437995910645;14.037978172302246;15.634791374206545;14.65927505493164;14.65927505493164;15.678378105163574;14.950494766235352;14.003201484680176;14.541653633117676;15.280599594116213;14.18979263305664;15.584741592407228;15.677449226379396;15.677958488464355;14.157529830932615;15.677812576293944;14.524650573730469;14.144512176513672;15.492514610290527;14.003357887268066;15.22117519378662;15.678442001342772;14.069811820983888;15.22117519378662;15.678479194641112;14.006229400634766;15.34491729736328;15.678479194641112;14.543588638305664;13.279320387942608;13.090608674341276;13.637530551525307;14.081400216090197;13.065416134676548;13.78320289006439;13.401146182153498;13.29619926851494;12.87824254386927;13.918956383482517;13.691089186236532;11.50084187955693;13.651724433108065;12.97710100677111;12.64565843240871;12.955104980216555;14.050783956364931;13.415081526165672;13.296486086615465;13.482303782323182;13.326429487122304;9.850186837645774;13.632200042185133;13.199058823653022;13.523929443651667;13.658546227725854;12.749031382040204;14.038404628941894;13.465056167831175;12.470913026274877;13.79796543240424;14.004044859837435;12.585432051592962;13.07865119332527;13.524419281544802;12.121857245612654;13.11504365016171;13.443202577297011;13.088788238716909;12.398476501449256;12.998766701361516;12.908767882849189;13.20869160678508;14.035658272294071;12.60408986146918;12.798269274949693;12.467860240707878;13.11699367754698;13.221889161471266;13.251186503524336;13.47281774209204;13.618041306851776;14.39332341615394;13.125574908970686;13.101319154423276;12.381542951184583;13.501588422932391;13.746409348239164
